DATE,SYMBOL,SERIES,LAST_PRICE,LOWER_BAND,UPPER_BAND,BAND_PCT,BAND_LABEL,ASM_CODE,ASM_TYPE,ASM_STAGE,ASM_LABEL
2026-05-17,ADANIPORTS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ADANIPOWER,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ALKEM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,AMBER,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,AMBUJACEM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ANGELONE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,APLAPOLLO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,APOLLOHOSP,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ASHOKLEY,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ASIANPAINT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ASTRAL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,AUBANK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,AUROPHARMA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,AXISBANK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BAJAJ-AUTO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BAJAJFINSV,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BAJAJHLDNG,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BAJFINANCE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BANDHANBNK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BANKBARODA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BANKINDIA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BDL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BEL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BHARATFORG,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BHARTIARTL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BHEL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BIOCON,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BLUESTARCO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BOSCHLTD,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BPCL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BRITANNIA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,BSE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CAMS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CANBK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CDSL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CGPOWER,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CHOLAFIN,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CIPLA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,COALINDIA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,COCHINSHIP,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,COFORGE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,COLPAL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CONCOR,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CROMPTON,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,CUMMINSIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,DABUR,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,DALBHARAT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,DELHIVERY,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,DIVISLAB,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,DIXON,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,DLF,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,DMART,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,DRREDDY,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,EICHERMOT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ETERNAL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,EXIDEIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,FEDERALBNK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,FORCEMOT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,FORTIS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,GAIL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,GLENMARK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,GMRAIRPORT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,GODFRYPHLP,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,GODREJCP,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,GODREJPROP,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,GRASIM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HAL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HAVELLS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HCLTECH,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HDFCAMC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HDFCBANK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HDFCLIFE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HEROMOTOCO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HINDALCO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HINDPETRO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HINDUNILVR,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HINDZINC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,HYUNDAI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ICICIBANK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ICICIGI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ICICIPRULI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,IDEA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,IDFCFIRSTB,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,IEX,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,INDHOTEL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,INDIANB,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,INDIGO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,INDUSINDBK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,INDUSTOWER,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,INFY,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,INOXWIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,IOC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,IREDA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,IRFC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ITC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,JINDALSTEL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,JIOFIN,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,JSWENERGY,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,JSWSTEEL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,JUBLFOOD,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,KALYANKJIL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,KAYNES,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,KEI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,KFINTECH,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,KOTAKBANK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,KPITTECH,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,LAURUSLABS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,LICHSGFIN,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,LICI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,LODHA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,LT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,LTF,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,LTM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,LUPIN,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,M&M,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MANAPPURAM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MANKIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MARICO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MARUTI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MAXHEALTH,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MAZDOCK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MCX,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MFSL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MOTHERSON,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MOTILALOFS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MPHASIS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,MUTHOOTFIN,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NAM-INDIA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NATIONALUM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NAUKRI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NBCC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NESTLEIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NHPC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NMDC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NTPC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NUVAMA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,NYKAA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,OBEROIRLTY,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,OFSS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,OIL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ONGC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PAGEIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PATANJALI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PAYTM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PERSISTENT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PETRONET,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PFC,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PGEL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PHOENIXLTD,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PIDILITIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PIIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PNB,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PNBHOUSING,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,POLICYBZR,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,POLYCAB,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,POWERGRID,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,POWERINDIA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PREMIERENE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,PRESTIGE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,RBLBANK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,RECLTD,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,RELIANCE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,RVNL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SAIL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SAMMAANCAP,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SBICARD,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SBILIFE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SBIN,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SHREECEM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SHRIRAMFIN,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SIEMENS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SOLARINDS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SONACOMS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SRF,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SUNPHARMA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SUPREMEIND,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SUZLON,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,SWIGGY,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TATACONSUM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TATAELXSI,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TATAPOWER,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TATASTEEL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TCS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TECHM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TIINDIA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TITAN,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TMPV,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TORNTPHARM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TRENT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,TVSMOTOR,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ULTRACEMCO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,UNIONBANK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,UNITDSPR,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,UNOMINDA,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,UPL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,VBL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,VEDL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,VMM,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,VOLTAS,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,WAAREEENER,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,WIPRO,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,YESBANK,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ZYDUSLIFE,EQ,0,0,0,0,No Band,0,NONE,,
